Source File	Size	loadResources	load	generateSnapshots	load-configure	scan	loadDepInfo	loadInfo	checkR4R4B	generateNarratives	validate	loadLists	checkConformanceResources	checkConformanceResources2	checkConformanceResources3	generateLogicalMaps	validateExpressions	scanForUsageStats	checkURLsUnique	processProvenanceDetails	generate1	generate2	generateLogicals	makeDependencies	generateExampleZip	generateValidationPack	scanProfilesForR5	scanExamplesForR5
/fsh-generated/resources/ImplementationGuide-dk.ehealth.sundhed.fhir.ig.core.json	596168	-	0	0	1	0	0	0	30	136	0	0	0	0	0	0	0	3	0	0	1622	440	0	0	0	67	0	7
fsh-generated/resources/Appointment-appointment01.json	2562	4	0	0	0	0	0	0	1	89	0	0	0	0	0	0	0	0	0	0	22	20	0	0	0	0	0	0
fsh-generated/resources/Appointment-group-appointment01.json	5487	6	0	0	2	0	0	0	0	295	0	0	0	0	0	0	0	0	0	0	33	40	0	0	0	0	0	0
fsh-generated/resources/Appointment-group-videoappointment01.json	4297	6	0	0	0	0	0	0	1	23	0	0	0	0	0	0	0	0	0	0	30	17	0	0	0	0	0	0
fsh-generated/resources/Appointment-videoappointment01.json	3432	5	0	0	1	0	0	0	0	15	0	0	0	0	0	0	0	1	0	0	25	13	0	0	0	0	0	0
fsh-generated/resources/CareTeam-108752.json	560	4	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	11	12	0	0	0	0	0	0
fsh-generated/resources/CareTeam-42.json	555	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	11	6	0	0	0	0	0	0
fsh-generated/resources/Condition-42.json	523	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	7	11	0	0	0	0	0	0
fsh-generated/resources/EpisodeOfCare-42.json	719	4	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	10	14	0	0	0	0	0	0
fsh-generated/resources/Organization-108752.json	2388	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	20	12	0	0	0	0	0	0
fsh-generated/resources/Organization-8564.json	2364	2	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	16	7	0	0	0	0	0	0
fsh-generated/resources/Patient-102.json	1550	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	14	12	0	0	0	0	0	0
fsh-generated/resources/Patient-291.json	651	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	14	7	0	0	0	0	0	0
