Source File	Size	loadResources	load	generateSnapshots	load-configure	scan	loadDepInfo	loadInfo	checkR4R4B	generateNarratives	validate	loadLists	checkConformanceResources	checkConformanceResources2	checkConformanceResources3	generateLogicalMaps	validateExpressions	scanForUsageStats	checkURLsUnique	processProvenanceDetails	generate1	generate2	generateLogicals	makeDependencies	generateExampleZip	generateValidationPack	scanProfilesForR5	scanExamplesForR5
/fsh-generated/resources/ImplementationGuide-dk.ehealth.sundhed.fhir.ig.core.json	590652	-	0	0	0	0	0	0	14	248	0	0	0	0	0	0	0	4	0	0	1274	448	0	0	0	46	0	5
fsh-generated/resources/Appointment-appointment01.json	2852	6	0	0	1	0	0	0	0	107	0	0	0	0	0	0	0	0	0	0	23	29	0	0	0	0	0	0
fsh-generated/resources/Appointment-group-appointment01.json	6154	4	0	0	0	0	0	0	0	308	0	0	0	0	0	0	0	0	0	0	29	22	0	0	0	0	0	0
fsh-generated/resources/Appointment-group-videoappointment01.json	4586	7	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	24	15	0	0	0	0	0	0
fsh-generated/resources/Appointment-videoappointment01.json	3595	6	0	0	0	0	0	0	1	17	0	0	0	0	0	0	0	0	0	0	21	13	0	0	0	0	0	0
fsh-generated/resources/Organization-312.json	2420	4	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	15	14	0	0	0	0	0	0
fsh-generated/resources/Patient-291.json	651	2	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	12	14	0	0	0	0	0	0
fsh-generated/resources/Patient-patient01.json	1556	3	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	13	11	0	0	0	0	0	0
fsh-generated/resources/RelatedPerson-relatedperson01.json	1566	2	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	12	13	0	0	0	0	0	0
fsh-generated/resources/StructureDefinition-ehealth-actionTrigger.json	5724	3	0	31	0	0	0	0	0	79	0	0	1	0	0	0	0	0	0	0	162	304	0	1	0	4	0	0
fsh-generated/resources/StructureDefinition-ehealth-actionguidance-for.json	3698	2	0	21	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	112	207	0	0	0	2	0	1
fsh-generated/resources/StructureDefinition-ehealth-actionguidance-type.json	1450	2	0	20	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	59	153	0	0	0	0	0	0
fsh-generated/resources/StructureDefinition-ehealth-actionguidance.json	5525	6	0	105	0	0	0	0	0	22	0	0	0	0	0	0	0	1	0	0	147	235	0	0	0	3	0	0
fsh-generated/resources/StructureDefinition-ehealth-activitydefinition.json	7397	3	0	180	0	0	0	0	0	36	0	0	1	0	0	0	0	0	0	0	286	405	0	0	0	7	0	0
fsh-generated/resources/StructureDefinition-ehealth-administrative-status.json	1601	2	0	28	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	43	130	0	0	0	1	0	1
