Source File	Size	loadResources	load	generateSnapshots	load-configure	scan	loadDepInfo	loadInfo	checkR4R4B	generateNarratives	validate	loadLists	checkConformanceResources	checkConformanceResources2	checkConformanceResources3	generateLogicalMaps	validateExpressions	scanForUsageStats	checkURLsUnique	processProvenanceDetails	generate1	generate2	generateLogicals	makeDependencies	generateExampleZip	generateValidationPack	scanProfilesForR5	scanExamplesForR5
/fsh-generated/resources/ImplementationGuide-dk.ehealth.sundhed.fhir.ig.core.json	601978	-	0	0	0	0	0	0	27	121	0	0	0	0	0	0	0	4	0	0	1396	456	0	0	0	51	0	8
fsh-generated/resources/Appointment-appointment01.json	2562	5	0	0	0	0	0	0	0	80	0	0	0	0	0	0	0	0	0	0	19	23	0	0	0	0	0	0
fsh-generated/resources/Appointment-group-appointment01.json	5487	6	0	0	0	0	0	0	0	366	0	0	0	0	0	0	0	0	0	0	27	32	0	0	0	0	0	0
fsh-generated/resources/Appointment-group-videoappointment01.json	4297	6	0	0	1	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	24	15	0	0	0	0	0	0
fsh-generated/resources/Appointment-videoappointment01.json	3432	6	0	0	0	0	0	0	1	30	0	0	0	0	0	0	0	0	0	0	21	12	0	0	0	0	0	0
fsh-generated/resources/CareTeam-108752.json	560	3	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	10	11	0	0	0	0	0	0
fsh-generated/resources/CareTeam-42.json	555	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	10	8	0	0	0	0	0	0
fsh-generated/resources/Condition-42.json	523	3	0	0	1	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	11	11	0	0	0	0	0	0
fsh-generated/resources/EpisodeOfCare-42.json	719	4	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	11	13	0	0	0	0	0	0
fsh-generated/resources/Organization-108752.json	2388	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	13	12	0	0	0	0	0	0
fsh-generated/resources/Organization-8564.json	2364	3	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	12	9	0	0	0	0	0	0
fsh-generated/resources/Parameters-expParam.json	153	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	9	0	0	0	0	0	0
fsh-generated/resources/Patient-102.json	1550	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	11	13	0	0	0	0	0	0
fsh-generated/resources/Patient-291.json	651	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	11	9	0	0	0	0	0	0
fsh-generated/resources/Practitioner-107302.json	302	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	10	9	0	0	0	0	0	0
fsh-generated/resources/Practitioner-123.json	299	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	9	8	0	0	0	0	0	0
fsh-generated/resources/Practitioner-42.json	298	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	8	0	0	0	0	0	0
fsh-generated/resources/RelatedPerson-relatedperson01.json	1179	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	13	11	0	0	0	0	0	0
fsh-generated/resources/StructureDefinition-ehealth-actionTrigger.json	5724	3	0	28	0	0	1	0	1	126	0	0	1	0	0	0	0	0	0	0	160	634	0	0	0	4	0	0
fsh-generated/resources/StructureDefinition-ehealth-actionguidance-for.json	3698	2	0	29	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	101	264	0	0	0	2	0	0
fsh-generated/resources/StructureDefinition-ehealth-actionguidance-type.json	1450	2	0	30	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	40	175	0	0	0	0	0	0
fsh-generated/resources/StructureDefinition-ehealth-actionguidance.json	5525	3	0	169	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	135	321	0	0	0	3	0	1
fsh-generated/resources/StructureDefinition-ehealth-activitydefinition.json	7397	3	0	185	0	0	0	0	0	32	0	0	0	0	0	0	0	1	0	0	264	566	0	0	0	7	0	0
fsh-generated/resources/StructureDefinition-ehealth-administrative-status.json	1601	2	0	29	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	44	195	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-ehealth-answer-Condition.json	3399	2	0	33	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	128	189	0	0	0	2	0	1
fsh-generated/resources/StructureDefinition-ehealth-appointment.json	9304	3	0	72	0	0	0	0	0	55	0	0	0	0	0	0	0	1	0	0	250	369	0	0	0	7	1	0
fsh-generated/resources/StructureDefinition-ehealth-artifact-date.json	1493	2	0	8	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	40	107	0	0	0	0	0	0
fsh-generated/resources/StructureDefinition-ehealth-assigning-careteam.json	1810	2	0	8	1	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	43	133	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-ehealth-auditevent.json	714	2	0	55	0	0	0	0	0	19	0	0	0	0	0	0	0	1	0	0	180	365	0	0	0	5	0	1
fsh-generated/resources/StructureDefinition-ehealth-base-environment.json	1425	3	0	8	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	59	138	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-ehealth-base.json	1314	2	0	7	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	59	136	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-ehealth-basic-title.json	1272	2	0	15	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	37	101	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-ehealth-careplan-statusHistory.json	2469	3	0	21	0	0	0	0	0	46	0	0	0	0	0	0	0	0	0	0	84	135	0	0	0	2	0	0
fsh-generated/resources/StructureDefinition-ehealth-careplan-statusschedule.json	2642	2	0	12	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	85	135	0	0	0	1	0	1
fsh-generated/resources/StructureDefinition-ehealth-careplan.json	13489	3	0	123	0	0	0	0	1	37	0	0	1	0	0	0	0	1	0	0	390	556	0	1	0	10	0	0
fsh-generated/resources/StructureDefinition-ehealth-careteam.json	5248	3	0	33	0	0	0	0	0	14	0	0	0	0	0	0	0	1	0	0	196	273	0	0	0	4	1	1
fsh-generated/resources/StructureDefinition-ehealth-clinicalimpression-assessor-organization.json	1640	2	0	9	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	40	109	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-ehealth-clinicalimpression-assessor-other.json	1706	2	0	7	1	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	39	108	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-ehealth-clinicalimpression-careplan.json	1621	2	0	7	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	39	121	0	0	0	0	0	0
fsh-generated/resources/StructureDefinition-ehealth-clinicalimpression-decision.json	1556	3	0	7	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	39	99	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-ehealth-clinicalimpression-decisionContext.json	1649	2	0	7	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	39	100	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-ehealth-clinicalimpression-mediaInvestigationItem.json	1658	2	0	7	0	0	0	0	0	6	0	0	0	1	0	0	0	0	0	0	39	108	0	0	0	1	0	0
