Source File	Size	loadResources	load	generateSnapshots	load-configure	scan	loadDepInfo	loadInfo	checkR4R4B	generateNarratives	validate	loadLists	checkConformanceResources	checkConformanceResources2	checkConformanceResources3	generateLogicalMaps	validateExpressions	scanForUsageStats	checkURLsUnique	processProvenanceDetails	generate1	generate2	generateLogicals	makeDependencies	generateExampleZip	generateValidationPack	scanProfilesForR5	scanExamplesForR5
/fsh-generated/resources/ImplementationGuide-dk.ehealth.sundhed.fhir.ig.core.json	596168	-	0	0	0	0	0	0	33	126	0	0	0	0	0	0	0	3	0	0	1337	562	0	0	0	66	0	4
fsh-generated/resources/Appointment-appointment01.json	2562	4	0	0	0	0	0	0	0	97	0	0	0	0	0	0	0	0	0	0	22	31	0	0	0	0	0	0
fsh-generated/resources/Appointment-group-appointment01.json	5487	4	0	0	1	0	0	0	0	301	0	0	0	0	0	0	0	0	0	0	32	34	0	0	0	0	0	0
fsh-generated/resources/Appointment-group-videoappointment01.json	4297	3	0	0	0	0	0	0	1	20	0	0	0	0	0	0	0	0	0	0	29	15	0	0	0	0	0	3
fsh-generated/resources/Appointment-videoappointment01.json	3432	3	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	24	12	0	0	0	0	0	0
fsh-generated/resources/CareTeam-108752.json	560	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	13	11	0	0	0	0	0	0
fsh-generated/resources/CareTeam-42.json	555	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	12	7	0	0	0	0	0	0
fsh-generated/resources/Condition-42.json	523	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	13	11	0	0	0	0	0	0
fsh-generated/resources/EpisodeOfCare-42.json	719	2	0	0	1	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	15	15	0	0	0	0	0	0
fsh-generated/resources/Organization-108752.json	2388	4	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	16	12	0	0	0	0	0	0
fsh-generated/resources/Organization-8564.json	2364	4	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	17	8	0	0	0	0	0	0
fsh-generated/resources/Patient-102.json	1550	5	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	12	12	0	0	0	0	0	0
fsh-generated/resources/Patient-291.json	651	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	18	8	0	0	0	0	0	0
fsh-generated/resources/Practitioner-107302.json	302	4	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	11	9	0	0	0	0	0	0
fsh-generated/resources/Practitioner-123.json	299	4	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	7	0	0	0	0	0	0
fsh-generated/resources/Practitioner-42.json	298	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	11	6	0	0	0	0	0	0
fsh-generated/resources/RelatedPerson-relatedperson01.json	1179	5	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	10	12	0	0	0	0	0	0
fsh-generated/resources/StructureDefinition-ehealth-actionTrigger.json	5724	4	0	54	0	0	0	0	1	85	0	0	0	0	0	0	0	0	0	0	173	346	0	0	0	6	0	0
fsh-generated/resources/StructureDefinition-ehealth-actionguidance-for.json	3698	5	0	34	0	0	0	0	0	17	0	0	1	0	0	0	0	0	0	0	118	258	0	0	0	3	0	0
fsh-generated/resources/StructureDefinition-ehealth-actionguidance-type.json	1450	4	0	28	1	0	0	0	0	9	0	0	0	0	0	0	1	0	0	0	38	149	0	0	0	2	0	0
fsh-generated/resources/StructureDefinition-ehealth-actionguidance.json	5525	4	0	128	0	0	0	0	0	20	0	0	0	0	0	0	0	1	0	0	153	258	0	0	0	5	0	0
fsh-generated/resources/StructureDefinition-ehealth-activitydefinition.json	7397	5	0	197	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	296	400	0	0	0	7	1	1
fsh-generated/resources/StructureDefinition-ehealth-administrative-status.json	1601	4	0	7	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	49	126	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-ehealth-answer-Condition.json	3399	4	0	14	0	0	0	0	1	29	0	0	0	0	0	0	0	1	0	0	132	174	0	0	0	2	0	0
fsh-generated/resources/StructureDefinition-ehealth-appointment.json	9304	5	0	730	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	253	291	0	0	0	6	0	1
fsh-generated/resources/StructureDefinition-ehealth-assigning-careteam.json	1810	4	0	8	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	43	98	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-ehealth-auditevent.json	714	4	0	40	0	0	0	0	0	23	0	0	0	0	0	0	0	1	0	0	185	237	0	0	0	5	0	0
fsh-generated/resources/StructureDefinition-ehealth-base-environment.json	1425	4	0	8	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	57	102	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-ehealth-base.json	1314	3	0	7	1	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	56	100	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-ehealth-basic-title.json	1272	4	0	4	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	35	77	0	0	0	1	0	1
fsh-generated/resources/StructureDefinition-ehealth-careplan-statusHistory.json	2469	4	0	7	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	81	101	0	0	0	2	0	0
fsh-generated/resources/StructureDefinition-ehealth-careplan-statusschedule.json	2642	4	0	7	0	0	0	0	0	13	0	0	0	0	0	0	0	1	0	0	83	103	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-ehealth-careplan.json	12663	6	0	23	0	0	0	0	0	44	0	0	0	0	0	0	0	0	0	0	338	327	0	0	0	9	0	0
fsh-generated/resources/StructureDefinition-ehealth-careteam.json	5248	4	0	13	0	0	0	0	0	52	0	0	0	0	0	0	0	1	0	0	179	182	0	1	0	4	0	1
fsh-generated/resources/StructureDefinition-ehealth-clinicalimpression-assessor-organization.json	1640	4	0	5	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	38	78	0	0	0	1	0	0
