Source File	Size	loadResources	load	generateSnapshots	load-configure	scan	loadDepInfo	loadInfo	checkR4R4B	generateNarratives	validate	loadLists	checkConformanceResources	checkConformanceResources2	checkConformanceResources3	generateLogicalMaps	validateExpressions	scanForUsageStats	checkURLsUnique	processProvenanceDetails	generate1	generate2	generateLogicals	makeDependencies	generateExampleZip	generateValidationPack	scanProfilesForR5	scanExamplesForR5
/fsh-generated/resources/ImplementationGuide-dk.ehealth.sundhed.fhir.ig.core.json	590355	-	0	0	0	0	0	0	12	268	0	0	0	0	0	0	0	4	0	0	1522	717	0	0	0	58	0	4
fsh-generated/resources/Appointment-appointment01.json	2852	5	0	0	1	0	0	0	0	122	0	0	0	0	0	0	0	0	0	0	26	36	0	0	0	0	0	0
fsh-generated/resources/Appointment-group-appointment01.json	6154	4	0	0	0	0	0	0	0	355	0	0	0	0	0	0	0	0	0	0	32	36	0	0	0	0	0	0
fsh-generated/resources/Appointment-group-videoappointment01.json	4586	3	0	0	0	0	0	0	1	21	0	0	0	0	0	0	0	0	0	0	24	21	0	0	0	0	0	1
fsh-generated/resources/Appointment-videoappointment01.json	3595	4	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	27	20	0	0	0	0	0	0
fsh-generated/resources/Organization-312.json	2420	2	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	18	24	0	0	0	0	0	0
fsh-generated/resources/Patient-291.json	651	2	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	16	19	0	0	0	0	0	0
fsh-generated/resources/Patient-patient01.json	1556	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	16	15	0	0	0	0	0	0
fsh-generated/resources/RelatedPerson-relatedperson01.json	1566	3	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	16	17	0	0	0	0	0	0
fsh-generated/resources/StructureDefinition-ehealth-actionTrigger.json	5724	2	0	33	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	173	452	0	0	0	6	0	0
fsh-generated/resources/StructureDefinition-ehealth-actionguidance-for.json	3698	3	0	24	0	0	0	0	0	16	0	0	0	0	0	0	0	1	0	0	122	396	0	0	0	3	0	0
fsh-generated/resources/StructureDefinition-ehealth-actionguidance-type.json	1450	2	0	20	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	57	274	0	0	0	2	0	0
fsh-generated/resources/StructureDefinition-ehealth-actionguidance.json	5525	2	0	117	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	155	409	0	1	0	4	0	1
fsh-generated/resources/StructureDefinition-ehealth-activitydefinition.json	7397	3	0	179	0	0	0	0	0	45	0	0	1	0	0	0	0	1	0	0	289	555	0	0	0	9	0	4
fsh-generated/resources/StructureDefinition-ehealth-administrative-status.json	1601	1	0	30	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	56	152	0	0	0	2	0	0
fsh-generated/resources/StructureDefinition-ehealth-answer-Condition.json	3399	2	0	34	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	169	194	0	0	0	3	0	0
fsh-generated/resources/StructureDefinition-ehealth-appointment.json	9304	3	0	725	1	0	0	0	1	41	0	0	0	0	0	0	0	0	0	0	250	383	0	0	0	9	0	1
fsh-generated/resources/StructureDefinition-ehealth-assigning-careteam.json	1810	2	0	6	0	0	0	0	0	16	0	0	0	0	0	0	0	1	0	0	45	132	0	0	0	2	0	0
fsh-generated/resources/StructureDefinition-ehealth-auditevent.json	528	1	0	36	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	184	337	0	0	0	7	0	0
fsh-generated/resources/StructureDefinition-ehealth-base-environment.json	1425	2	0	7	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	61	148	0	0	0	2	0	0
fsh-generated/resources/StructureDefinition-ehealth-base.json	1314	2	0	6	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	60	137	0	0	0	2	1	1
fsh-generated/resources/StructureDefinition-ehealth-basic-title.json	1272	2	0	3	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	38	104	0	0	0	2	0	0
